Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,28263,5.0,5,,,,,,
,,,,,28268,5.0,5,,,,,,
,,,,,28273,5.0,5,,,,,,
,,,,,28279,6.0,6,,,,,,
,,,,,28284,5.0,5,,,,,,
,,,,,28288,4.0,4,,,,,,
,,,,,28291,3.0,3,,,,,,
,,,,,28298,7.0,7,,,,,,
,,,,,28303,5.0,5,,,,,,
,,,,,28307,4.0,4,,,,,,
,,,,,28310,3.0,3,,,,,,
,,,,,28314,4.0,4,,,,,,
,,,,,28320,6.0,6,,,,,,
,,,,,28324,4.0,4,,,,,,
,,,,,28328,4.0,4,,,,,,
,,,,,28332,4.0,4,,,,,,
,,,,,28336,4.0,4,,,,,,
,,,,,28341,5.0,5,,,,,,
,,,,,28345,4.0,4,,,,,,
,,,,,28349,4.0,4,,,,,,
,,,,,28354,5.0,5,,,,,,
,,,,,28361,7.0,7,,,,,,
,,,,,28365,4.0,4,,,,,,
,,,,,28368,3.0,3,,,,,,
,,,,,28372,4.0,4,,,,,,
,,,,,28378,6.0,6,,,,,,
,,,,,28385,7.0,7,,,,,,
,,,,,28391,6.0,6,,,,,,
,,,,,28399,8.0,8,,,,,,
,,,,,28404,5.0,5,,,,,,
,,,,,28409,5.0,5,,,,,,
,,,,,28413,4.0,4,,,,,,
,,,,,28418,5.0,5,,,,,,
,,,,,28422,4.0,4,,,,,,
,,,,,28429,7.0,7,,,,,,
,,,,,28433,4.0,4,,,,,,
,,,,,28444,11.0,11,,,,,,
,,,,,28450,6.0,6,,,,,,
,,,,,28465,15.0,15,,,,,,
,,,,,28487,22.0,22,,,,,,
,,,,,28492,5.0,5,,,,,,
,,,,,28496,4.0,4,,,,,,
,,,,,28500,4.0,4,,,,,,
,,,,,28503,3.0,3,,,,,,
,,,,,28520,17.0,17,,,,,,
,,,,,28537,17.0,17,,,,,,
,,,,,28545,8.0,8,,,,,,
,,,,,28548,3.0,3,,,,,,
,,,,,28551,3.0,3,,,,,,
,,,,,28555,4.0,4,,,,,,
,,,,,28571,16.0,16,,,,,,
,,,,,28583,12.0,12,,,,,,
,,,,,28592,9.0,9,,,,,,
,,,,,28597,5.0,5,,,,,,
,,,,,28601,4.0,4,,,,,,
,,,,,28616,15.0,15,,,,,,
,,,,,28621,5.0,5,,,,,,
,,,,,28626,5.0,5,,,,,,
,,,,,28631,5.0,5,,,,,,
,,,,,28635,4.0,4,,,,,,
,,,,,28643,8.0,8,,,,,,
,,,,,28649,6.0,6,,,,,,
,,,,,28654,5.0,5,,,,,,
,,,,,28660,6.0,6,,,,,,
,,,,,28667,7.0,7,,,,,,
,,,,,28672,5.0,5,,,,,,
,,,,,28679,7.0,7,,,,,,
,,,,,28684,5.0,5,,,,,,
,,,,,28690,6.0,6,,,,,,
,,,,,28694,4.0,4,,,,,,
,,,,,28707,13.0,13,,,,,,
,,,,,28711,4.0,4,,,,,,
,,,,,28721,10.0,10,,,,,,
,,,,,28724,3.0,3,,,,,,
,,,,,28729,5.0,5,,,,,,
,,,,,28739,10.0,10,,,,,,
,,,,,28755,16.0,16,,,,,,
,,,,,28761,6.0,6,,,,,,
,,,,,28764,3.0,3,,,,,,
,,,,,28768,4.0,4,,,,,,
,,,,,28771,3.0,3,,,,,,
,,,,,28777,6.0,6,,,,,,
,,,,,28782,5.0,5,,,,,,
,,,,,28788,6.0,6,,,,,,
,,,,,28791,3.0,3,,,,,,
,,,,,28798,7.0,7,,,,,,
,,,,,28802,4.0,4,,,,,,
,,,,,28807,5.0,5,,,,,,
,,,,,28812,5.0,5,,,,,,
,,,,,28821,9.0,9,,,,,,
,,,,,28828,7.0,7,,,,,,
,,,,,28833,5.0,5,,,,,,
,,,,,28838,5.0,5,,,,,,
,,,,,28842,4.0,4,,,,,,
,,,,,28848,6.0,6,,,,,,
,,,,,28851,3.0,3,,,,,,
,,,,,28866,15.0,15,,,,,,
,,,,,28870,4.0,4,,,,,,
,,,,,28876,6.0,6,,,,,,
,,,,,28880,4.0,4,,,,,,
,,,,,28884,4.0,4,,,,,,
,,,,,28890,6.0,6,,,,,,
,,,,,28898,8.0,8,,,,,,
,,,,,28908,10.0,10,,,,,,
,,,,,28917,9.0,9,,,,,,
,,,,,28925,8.0,8,,,,,,
,,,,,28938,13.0,13,,,,,,
,,,,,28943,5.0,5,,,,,,
,,,,,28947,4.0,4,,,,,,
,,,,,28951,4.0,4,,,,,,
,,,,,28956,5.0,5,,,,,,
,,,,,28964,8.0,8,,,,,,
,,,,,28971,7.0,7,,,,,,
,,,,,28976,5.0,5,,,,,,
,,,,,28979,3.0,3,,,,,,
,,,,,28982,3.0,3,,,,,,
,,,,,28988,6.0,6,,,,,,
,,,,,29000,12.0,12,,,,,,
,,,,,29000,,,2.526388645172119,4.998900413513184,4.857912063598633,0.0003,0.0003,0.1
,,,,,29008,8.0,8,,,,,,
,,,,,29013,5.0,5,,,,,,
,,,,,29019,6.0,6,,,,,,
,,,,,29023,4.0,4,,,,,,
,,,,,29026,3.0,3,,,,,,
,,,,,29033,7.0,7,,,,,,
,,,,,29039,6.0,6,,,,,,
,,,,,29045,6.0,6,,,,,,
,,,,,29048,3.0,3,,,,,,
,,,,,29055,7.0,7,,,,,,
,,,,,29059,4.0,4,,,,,,
,,,,,29068,9.0,9,,,,,,
,,,,,29081,13.0,13,,,,,,
,,,,,29087,6.0,6,,,,,,
,,,,,29093,6.0,6,,,,,,
,,,,,29100,7.0,7,,,,,,
,,,,,29104,4.0,4,,,,,,
,,,,,29109,5.0,5,,,,,,
,,,,,29115,6.0,6,,,,,,
,,,,,29146,31.0,31,,,,,,
,,,,,29175,29.0,29,,,,,,
,,,,,29182,7.0,7,,,,,,
,,,,,29191,9.0,9,,,,,,
,,,,,29196,5.0,5,,,,,,
,,,,,29199,3.0,3,,,,,,
,,,,,29207,8.0,8,,,,,,
,,,,,29210,3.0,3,,,,,,
,,,,,29215,5.0,5,,,,,,
,,,,,29219,4.0,4,,,,,,
,,,,,29223,4.0,4,,,,,,
,,,,,29229,6.0,6,,,,,,
,,,,,29238,9.0,9,,,,,,
,,,,,29243,5.0,5,,,,,,
,,,,,29275,32.0,32,,,,,,
,,,,,29284,9.0,9,,,,,,
,,,,,29293,9.0,9,,,,,,
,,,,,29304,11.0,11,,,,,,
,,,,,29307,3.0,3,,,,,,
,,,,,29310,3.0,3,,,,,,
,,,,,29314,4.0,4,,,,,,
,,,,,29325,11.0,11,,,,,,
,,,,,29339,14.0,14,,,,,,
,,,,,29345,6.0,6,,,,,,
,,,,,29355,10.0,10,,,,,,
,,,,,29363,8.0,8,,,,,,
,,,,,29382,19.0,19,,,,,,
,,,,,29386,4.0,4,,,,,,
,,,,,29402,16.0,16,,,,,,
,,,,,29407,5.0,5,,,,,,
,,,,,29413,6.0,6,,,,,,
,,,,,29424,11.0,11,,,,,,
,,,,,29428,4.0,4,,,,,,
,,,,,29433,5.0,5,,,,,,
,,,,,29438,5.0,5,,,,,,
,,,,,29441,3.0,3,,,,,,
,,,,,29447,6.0,6,,,,,,
,,,,,29465,18.0,18,,,,,,
,,,,,29470,5.0,5,,,,,,
,,,,,29474,4.0,4,,,,,,
,,,,,29479,5.0,5,,,,,,
,,,,,29485,6.0,6,,,,,,
,,,,,29491,6.0,6,,,,,,
,,,,,29504,13.0,13,,,,,,
,,,,,29508,4.0,4,,,,,,
,,,,,29529,21.0,21,,,,,,
,,,,,29533,4.0,4,,,,,,
,,,,,29540,7.0,7,,,,,,
,,,,,29544,4.0,4,,,,,,
,,,,,29547,3.0,3,,,,,,
,,,,,29551,4.0,4,,,,,,
,,,,,29563,12.0,12,,,,,,
,,,,,29572,9.0,9,,,,,,
,,,,,29575,3.0,3,,,,,,
,,,,,29578,3.0,3,,,,,,
,,,,,29581,3.0,3,,,,,,
,,,,,29598,17.0,17,,,,,,
,,,,,29608,10.0,10,,,,,,
,,,,,29611,3.0,3,,,,,,
,,,,,29615,4.0,4,,,,,,
,,,,,29622,7.0,7,,,,,,
,,,,,29635,13.0,13,,,,,,
,,,,,29639,4.0,4,,,,,,
,,,,,29645,6.0,6,,,,,,
,,,,,29648,3.0,3,,,,,,
,,,,,29655,7.0,7,,,,,,
,,,,,29659,4.0,4,,,,,,
,,,,,29671,12.0,12,,,,,,
,,,,,29674,3.0,3,,,,,,
,,,,,29678,4.0,4,,,,,,
,,,,,29693,15.0,15,,,,,,
,,,,,29697,4.0,4,,,,,,
,,,,,29706,9.0,9,,,,,,
,,,,,29716,10.0,10,,,,,,
,,,,,29722,6.0,6,,,,,,
,,,,,29733,11.0,11,,,,,,
,,,,,29741,8.0,8,,,,,,
,,,,,29750,9.0,9,,,,,,
,,,,,29753,3.0,3,,,,,,
,,,,,29760,7.0,7,,,,,,
,,,,,29765,5.0,5,,,,,,
,,,,,29768,3.0,3,,,,,,
,,,,,29774,6.0,6,,,,,,
,,,,,29778,4.0,4,,,,,,
,,,,,29793,15.0,15,,,,,,
,,,,,29805,12.0,12,,,,,,
,,,,,29809,4.0,4,,,,,,
,,,,,29813,4.0,4,,,,,,
,,,,,29826,13.0,13,,,,,,
,,,,,29836,10.0,10,,,,,,
,,,,,29840,4.0,4,,,,,,
,,,,,29843,3.0,3,,,,,,
,,,,,29846,3.0,3,,,,,,
,,,,,29850,4.0,4,,,,,,
,,,,,29854,4.0,4,,,,,,
,,,,,29863,9.0,9,,,,,,
,,,,,29871,8.0,8,,,,,,
,,,,,29881,10.0,10,,,,,,
,,,,,29886,5.0,5,,,,,,
,,,,,29905,19.0,19,,,,,,
,,,,,29911,6.0,6,,,,,,
,,,,,29916,5.0,5,,,,,,
,,,,,29927,11.0,11,,,,,,
,,,,,29933,6.0,6,,,,,,
,,,,,29937,4.0,4,,,,,,
,,,,,29941,4.0,4,,,,,,
,,,,,29948,7.0,7,,,,,,
,,,,,29954,6.0,6,,,,,,
,,,,,29957,3.0,3,,,,,,
,,,,,29965,8.0,8,,,,,,
,,,,,29969,4.0,4,,,,,,
,,,,,29974,5.0,5,,,,,,
,,,,,29999,25.0,25,,,,,,
6.6,5.1419835,21.0,3.0,6.6,30000,,,1.8809421062469482,4.817479610443115,4.880196571350098,0.0003,0.0003,0.1
,,,,,30008,9.0,9,,,,,,
,,,,,30013,5.0,5,,,,,,
,,,,,30022,9.0,9,,,,,,
,,,,,30028,6.0,6,,,,,,
,,,,,30041,13.0,13,,,,,,
,,,,,30046,5.0,5,,,,,,
,,,,,30049,3.0,3,,,,,,
,,,,,30052,3.0,3,,,,,,
,,,,,30058,6.0,6,,,,,,
,,,,,30062,4.0,4,,,,,,
,,,,,30068,6.0,6,,,,,,
,,,,,30071,3.0,3,,,,,,
,,,,,30074,3.0,3,,,,,,
,,,,,30078,4.0,4,,,,,,
,,,,,30089,11.0,11,,,,,,
,,,,,30093,4.0,4,,,,,,
,,,,,30099,6.0,6,,,,,,
,,,,,30103,4.0,4,,,,,,
,,,,,30106,3.0,3,,,,,,
,,,,,30112,6.0,6,,,,,,
,,,,,30115,3.0,3,,,,,,
,,,,,30121,6.0,6,,,,,,
,,,,,30129,8.0,8,,,,,,
,,,,,30135,6.0,6,,,,,,
,,,,,30141,6.0,6,,,,,,
,,,,,30144,3.0,3,,,,,,
,,,,,30153,9.0,9,,,,,,
,,,,,30157,4.0,4,,,,,,
,,,,,30166,9.0,9,,,,,,
,,,,,30170,4.0,4,,,,,,
,,,,,30174,4.0,4,,,,,,
,,,,,30181,7.0,7,,,,,,
,,,,,30191,10.0,10,,,,,,
,,,,,30194,3.0,3,,,,,,
,,,,,30200,6.0,6,,,,,,
,,,,,30204,4.0,4,,,,,,
,,,,,30210,6.0,6,,,,,,
,,,,,30215,5.0,5,,,,,,
,,,,,30219,4.0,4,,,,,,
,,,,,30227,8.0,8,,,,,,
,,,,,30232,5.0,5,,,,,,
,,,,,30235,3.0,3,,,,,,
,,,,,30238,3.0,3,,,,,,
,,,,,30244,6.0,6,,,,,,
,,,,,30251,7.0,7,,,,,,
,,,,,30259,8.0,8,,,,,,
,,,,,30267,8.0,8,,,,,,
,,,,,30276,9.0,9,,,,,,
,,,,,30279,3.0,3,,,,,,
,,,,,30284,5.0,5,,,,,,
,,,,,30288,4.0,4,,,,,,
,,,,,30291,3.0,3,,,,,,
,,,,,30303,12.0,12,,,,,,
,,,,,30306,3.0,3,,,,,,
,,,,,30309,3.0,3,,,,,,
,,,,,30314,5.0,5,,,,,,
,,,,,30322,8.0,8,,,,,,
,,,,,30326,4.0,4,,,,,,
,,,,,30329,3.0,3,,,,,,
,,,,,30334,5.0,5,,,,,,
,,,,,30345,11.0,11,,,,,,
,,,,,30348,3.0,3,,,,,,
,,,,,30351,3.0,3,,,,,,
,,,,,30363,12.0,12,,,,,,
,,,,,30371,8.0,8,,,,,,
,,,,,30375,4.0,4,,,,,,
,,,,,30380,5.0,5,,,,,,
,,,,,30395,15.0,15,,,,,,
,,,,,30398,3.0,3,,,,,,
,,,,,30407,9.0,9,,,,,,
,,,,,30420,13.0,13,,,,,,
,,,,,30425,5.0,5,,,,,,
,,,,,30430,5.0,5,,,,,,
,,,,,30435,5.0,5,,,,,,
,,,,,30445,10.0,10,,,,,,
,,,,,30448,3.0,3,,,,,,
,,,,,30456,8.0,8,,,,,,
,,,,,30460,4.0,4,,,,,,
,,,,,30471,11.0,11,,,,,,
,,,,,30478,7.0,7,,,,,,
,,,,,30495,17.0,17,,,,,,
,,,,,30499,4.0,4,,,,,,
,,,,,30503,4.0,4,,,,,,
,,,,,30514,11.0,11,,,,,,
,,,,,30523,9.0,9,,,,,,
,,,,,30532,9.0,9,,,,,,
,,,,,30535,3.0,3,,,,,,
,,,,,30544,9.0,9,,,,,,
,,,,,30548,4.0,4,,,,,,
,,,,,30557,9.0,9,,,,,,
,,,,,30580,23.0,23,,,,,,
,,,,,30583,3.0,3,,,,,,
,,,,,30591,8.0,8,,,,,,
,,,,,30595,4.0,4,,,,,,
,,,,,30602,7.0,7,,,,,,
,,,,,30613,11.0,11,,,,,,
,,,,,30617,4.0,4,,,,,,
,,,,,30620,3.0,3,,,,,,
,,,,,30627,7.0,7,,,,,,
,,,,,30632,5.0,5,,,,,,
,,,,,30639,7.0,7,,,,,,
,,,,,30654,15.0,15,,,,,,
,,,,,30665,11.0,11,,,,,,
,,,,,30668,3.0,3,,,,,,
,,,,,30671,3.0,3,,,,,,
,,,,,30675,4.0,4,,,,,,
,,,,,30680,5.0,5,,,,,,
,,,,,30683,3.0,3,,,,,,
,,,,,30688,5.0,5,,,,,,
,,,,,30695,7.0,7,,,,,,
,,,,,30702,7.0,7,,,,,,
,,,,,30727,25.0,25,,,,,,
,,,,,30730,3.0,3,,,,,,
,,,,,30734,4.0,4,,,,,,
,,,,,30737,3.0,3,,,,,,
,,,,,30747,10.0,10,,,,,,
,,,,,30754,7.0,7,,,,,,
,,,,,30759,5.0,5,,,,,,
,,,,,30773,14.0,14,,,,,,
,,,,,30776,3.0,3,,,,,,
,,,,,30779,3.0,3,,,,,,
,,,,,30782,3.0,3,,,,,,
,,,,,30786,4.0,4,,,,,,
,,,,,30793,7.0,7,,,,,,
,,,,,30802,9.0,9,,,,,,
,,,,,30805,3.0,3,,,,,,
,,,,,30810,5.0,5,,,,,,
,,,,,30823,13.0,13,,,,,,
,,,,,30826,3.0,3,,,,,,
,,,,,30845,19.0,19,,,,,,
,,,,,30849,4.0,4,,,,,,
,,,,,30869,20.0,20,,,,,,
,,,,,30872,3.0,3,,,,,,
,,,,,30882,10.0,10,,,,,,
,,,,,30891,9.0,9,,,,,,
,,,,,30895,4.0,4,,,,,,
,,,,,30908,13.0,13,,,,,,
,,,,,30913,5.0,5,,,,,,
,,,,,30926,13.0,13,,,,,,
,,,,,30932,6.0,6,,,,,,
,,,,,30935,3.0,3,,,,,,
,,,,,30945,10.0,10,,,,,,
,,,,,30952,7.0,7,,,,,,
,,,,,30956,4.0,4,,,,,,
,,,,,30965,9.0,9,,,,,,
,,,,,30969,4.0,4,,,,,,
,,,,,30976,7.0,7,,,,,,
,,,,,30984,8.0,8,,,,,,
,,,,,30993,9.0,9,,,,,,
,,,,,30997,4.0,4,,,,,,
,,,,,31000,,,1.9104374647140503,5.450528144836426,5.517171859741211,0.0003,0.0003,0.1
,,,,,31003,6.0,6,,,,,,
,,,,,31006,3.0,3,,,,,,
,,,,,31011,5.0,5,,,,,,
,,,,,31015,4.0,4,,,,,,
,,,,,31020,5.0,5,,,,,,
,,,,,31024,4.0,4,,,,,,
,,,,,31034,10.0,10,,,,,,
,,,,,31039,5.0,5,,,,,,
,,,,,31045,6.0,6,,,,,,
,,,,,31052,7.0,7,,,,,,
,,,,,31058,6.0,6,,,,,,
,,,,,31067,9.0,9,,,,,,
,,,,,31072,5.0,5,,,,,,
,,,,,31076,4.0,4,,,,,,
,,,,,31085,9.0,9,,,,,,
,,,,,31089,4.0,4,,,,,,
,,,,,31093,4.0,4,,,,,,
,,,,,31099,6.0,6,,,,,,
,,,,,31103,4.0,4,,,,,,
,,,,,31113,10.0,10,,,,,,
,,,,,31121,8.0,8,,,,,,
,,,,,31125,4.0,4,,,,,,
,,,,,31129,4.0,4,,,,,,
,,,,,31142,13.0,13,,,,,,
,,,,,31151,9.0,9,,,,,,
,,,,,31155,4.0,4,,,,,,
,,,,,31162,7.0,7,,,,,,
,,,,,31174,12.0,12,,,,,,
,,,,,31183,9.0,9,,,,,,
,,,,,31188,5.0,5,,,,,,
,,,,,31192,4.0,4,,,,,,
,,,,,31204,12.0,12,,,,,,
,,,,,31207,3.0,3,,,,,,
,,,,,31211,4.0,4,,,,,,
,,,,,31215,4.0,4,,,,,,
,,,,,31218,3.0,3,,,,,,
,,,,,31223,5.0,5,,,,,,
,,,,,31236,13.0,13,,,,,,
,,,,,31249,13.0,13,,,,,,
,,,,,31257,8.0,8,,,,,,
,,,,,31265,8.0,8,,,,,,
,,,,,31268,3.0,3,,,,,,
,,,,,31272,4.0,4,,,,,,
,,,,,31275,3.0,3,,,,,,
,,,,,31282,7.0,7,,,,,,
,,,,,31288,6.0,6,,,,,,
,,,,,31292,4.0,4,,,,,,
,,,,,31296,4.0,4,,,,,,
,,,,,31304,8.0,8,,,,,,
,,,,,31318,14.0,14,,,,,,
,,,,,31328,10.0,10,,,,,,
,,,,,31331,3.0,3,,,,,,
,,,,,31336,5.0,5,,,,,,
,,,,,31342,6.0,6,,,,,,
,,,,,31346,4.0,4,,,,,,
,,,,,31349,3.0,3,,,,,,
,,,,,31353,4.0,4,,,,,,
,,,,,31357,4.0,4,,,,,,
,,,,,31361,4.0,4,,,,,,
,,,,,31372,11.0,11,,,,,,
,,,,,31381,9.0,9,,,,,,
,,,,,31387,6.0,6,,,,,,
,,,,,31397,10.0,10,,,,,,
,,,,,31405,8.0,8,,,,,,
,,,,,31410,5.0,5,,,,,,
,,,,,31425,15.0,15,,,,,,
,,,,,31431,6.0,6,,,,,,
,,,,,31439,8.0,8,,,,,,
,,,,,31444,5.0,5,,,,,,
,,,,,31453,9.0,9,,,,,,
,,,,,31459,6.0,6,,,,,,
,,,,,31469,10.0,10,,,,,,
,,,,,31474,5.0,5,,,,,,
,,,,,31482,8.0,8,,,,,,
,,,,,31488,6.0,6,,,,,,
,,,,,31492,4.0,4,,,,,,
,,,,,31498,6.0,6,,,,,,
,,,,,31505,7.0,7,,,,,,
,,,,,31517,12.0,12,,,,,,
,,,,,31524,7.0,7,,,,,,
,,,,,31541,17.0,17,,,,,,
,,,,,31557,16.0,16,,,,,,
,,,,,31561,4.0,4,,,,,,
,,,,,31568,7.0,7,,,,,,
,,,,,31573,5.0,5,,,,,,
,,,,,31576,3.0,3,,,,,,
,,,,,31586,10.0,10,,,,,,
,,,,,31596,10.0,10,,,,,,
,,,,,31600,4.0,4,,,,,,
,,,,,31608,8.0,8,,,,,,
,,,,,31617,9.0,9,,,,,,
,,,,,31624,7.0,7,,,,,,
,,,,,31628,4.0,4,,,,,,
,,,,,31637,9.0,9,,,,,,
,,,,,31643,6.0,6,,,,,,
,,,,,31654,11.0,11,,,,,,
,,,,,31658,4.0,4,,,,,,
,,,,,31665,7.0,7,,,,,,
,,,,,31669,4.0,4,,,,,,
,,,,,31674,5.0,5,,,,,,
,,,,,31685,11.0,11,,,,,,
,,,,,31689,4.0,4,,,,,,
,,,,,31703,14.0,14,,,,,,
,,,,,31707,4.0,4,,,,,,
,,,,,31715,8.0,8,,,,,,
,,,,,31719,4.0,4,,,,,,
,,,,,31728,9.0,9,,,,,,
,,,,,31733,5.0,5,,,,,,
,,,,,31742,9.0,9,,,,,,
,,,,,31750,8.0,8,,,,,,
,,,,,31753,3.0,3,,,,,,
,,,,,31758,5.0,5,,,,,,
,,,,,31765,7.0,7,,,,,,
,,,,,31775,10.0,10,,,,,,
,,,,,31779,4.0,4,,,,,,
,,,,,31786,7.0,7,,,,,,
,,,,,31790,4.0,4,,,,,,
,,,,,31796,6.0,6,,,,,,
,,,,,31802,6.0,6,,,,,,
,,,,,31805,3.0,3,,,,,,
,,,,,31810,5.0,5,,,,,,
,,,,,31818,8.0,8,,,,,,
,,,,,31822,4.0,4,,,,,,
,,,,,31838,16.0,16,,,,,,
,,,,,31846,8.0,8,,,,,,
,,,,,31850,4.0,4,,,,,,
,,,,,31854,4.0,4,,,,,,
,,,,,31861,7.0,7,,,,,,
,,,,,31864,3.0,3,,,,,,
,,,,,31867,3.0,3,,,,,,
,,,,,31871,4.0,4,,,,,,
,,,,,31879,8.0,8,,,,,,
,,,,,31886,7.0,7,,,,,,
,,,,,31895,9.0,9,,,,,,
,,,,,31898,3.0,3,,,,,,
,,,,,31913,15.0,15,,,,,,
,,,,,31916,3.0,3,,,,,,
,,,,,31925,9.0,9,,,,,,
,,,,,31931,6.0,6,,,,,,
,,,,,31935,4.0,4,,,,,,
,,,,,31942,7.0,7,,,,,,
,,,,,31951,9.0,9,,,,,,
,,,,,31956,5.0,5,,,,,,
,,,,,31969,13.0,13,,,,,,
,,,,,31976,7.0,7,,,,,,
,,,,,31982,6.0,6,,,,,,
,,,,,31987,5.0,5,,,,,,
,,,,,31991,4.0,4,,,,,,
,,,,,31998,7.0,7,,,,,,
,,,,,32000,,,1.8241832256317139,5.107159614562988,5.00993537902832,0.0003,0.0003,0.1
,,,,,32010,12.0,12,,,,,,
,,,,,32021,11.0,11,,,,,,
,,,,,32027,6.0,6,,,,,,
,,,,,32031,4.0,4,,,,,,
,,,,,32037,6.0,6,,,,,,
,,,,,32040,3.0,3,,,,,,
,,,,,32044,4.0,4,,,,,,
,,,,,32052,8.0,8,,,,,,
,,,,,32055,3.0,3,,,,,,
,,,,,32063,8.0,8,,,,,,
,,,,,32067,4.0,4,,,,,,
,,,,,32074,7.0,7,,,,,,
,,,,,32086,12.0,12,,,,,,
,,,,,32096,10.0,10,,,,,,
,,,,,32100,4.0,4,,,,,,
,,,,,32104,4.0,4,,,,,,
,,,,,32107,3.0,3,,,,,,
,,,,,32113,6.0,6,,,,,,
,,,,,32117,4.0,4,,,,,,
,,,,,32122,5.0,5,,,,,,
,,,,,32135,13.0,13,,,,,,
,,,,,32139,4.0,4,,,,,,
,,,,,32148,9.0,9,,,,,,
,,,,,32155,7.0,7,,,,,,
,,,,,32163,8.0,8,,,,,,
,,,,,32167,4.0,4,,,,,,
,,,,,32170,3.0,3,,,,,,
,,,,,32173,3.0,3,,,,,,
,,,,,32194,21.0,21,,,,,,
,,,,,32197,3.0,3,,,,,,
,,,,,32218,21.0,21,,,,,,
,,,,,32223,5.0,5,,,,,,
,,,,,32241,18.0,18,,,,,,
,,,,,32254,13.0,13,,,,,,
,,,,,32261,7.0,7,,,,,,
,,,,,32266,5.0,5,,,,,,
,,,,,32269,3.0,3,,,,,,
,,,,,32274,5.0,5,,,,,,
,,,,,32281,7.0,7,,,,,,
,,,,,32285,4.0,4,,,,,,
,,,,,32290,5.0,5,,,,,,
,,,,,32297,7.0,7,,,,,,
,,,,,32313,16.0,16,,,,,,
,,,,,32322,9.0,9,,,,,,
,,,,,32350,28.0,28,,,,,,
,,,,,32360,10.0,10,,,,,,
,,,,,32373,13.0,13,,,,,,
,,,,,32377,4.0,4,,,,,,
,,,,,32387,10.0,10,,,,,,
,,,,,32392,5.0,5,,,,,,
,,,,,32400,8.0,8,,,,,,
,,,,,32408,8.0,8,,,,,,
,,,,,32413,5.0,5,,,,,,
,,,,,32417,4.0,4,,,,,,
,,,,,32424,7.0,7,,,,,,
,,,,,32428,4.0,4,,,,,,
,,,,,32434,6.0,6,,,,,,
,,,,,32437,3.0,3,,,,,,
,,,,,32442,5.0,5,,,,,,
,,,,,32446,4.0,4,,,,,,
,,,,,32450,4.0,4,,,,,,
,,,,,32461,11.0,11,,,,,,
,,,,,32481,20.0,20,,,,,,
,,,,,32487,6.0,6,,,,,,
,,,,,32490,3.0,3,,,,,,
,,,,,32496,6.0,6,,,,,,
,,,,,32502,6.0,6,,,,,,
,,,,,32507,5.0,5,,,,,,
,,,,,32510,3.0,3,,,,,,
,,,,,32520,10.0,10,,,,,,
,,,,,32524,4.0,4,,,,,,
,,,,,32529,5.0,5,,,,,,
,,,,,32534,5.0,5,,,,,,
,,,,,32543,9.0,9,,,,,,
,,,,,32547,4.0,4,,,,,,
,,,,,32556,9.0,9,,,,,,
,,,,,32561,5.0,5,,,,,,
,,,,,32566,5.0,5,,,,,,
,,,,,32571,5.0,5,,,,,,
,,,,,32581,10.0,10,,,,,,
,,,,,32589,8.0,8,,,,,,
,,,,,32592,3.0,3,,,,,,
,,,,,32596,4.0,4,,,,,,
,,,,,32600,4.0,4,,,,,,
,,,,,32608,8.0,8,,,,,,
,,,,,32611,3.0,3,,,,,,
,,,,,32615,4.0,4,,,,,,
,,,,,32621,6.0,6,,,,,,
,,,,,32624,3.0,3,,,,,,
,,,,,32633,9.0,9,,,,,,
,,,,,32636,3.0,3,,,,,,
,,,,,32641,5.0,5,,,,,,
,,,,,32645,4.0,4,,,,,,
,,,,,32656,11.0,11,,,,,,
,,,,,32666,10.0,10,,,,,,
,,,,,32679,13.0,13,,,,,,
,,,,,32683,4.0,4,,,,,,
,,,,,32686,3.0,3,,,,,,
,,,,,32694,8.0,8,,,,,,
,,,,,32706,12.0,12,,,,,,
,,,,,32712,6.0,6,,,,,,
,,,,,32717,5.0,5,,,,,,
,,,,,32721,4.0,4,,,,,,
,,,,,32725,4.0,4,,,,,,
,,,,,32728,3.0,3,,,,,,
,,,,,32738,10.0,10,,,,,,
,,,,,32741,3.0,3,,,,,,
,,,,,32748,7.0,7,,,,,,
,,,,,32754,6.0,6,,,,,,
,,,,,32767,13.0,13,,,,,,
,,,,,32773,6.0,6,,,,,,
,,,,,32779,6.0,6,,,,,,
,,,,,32785,6.0,6,,,,,,
,,,,,32789,4.0,4,,,,,,
,,,,,32801,12.0,12,,,,,,
,,,,,32807,6.0,6,,,,,,
,,,,,32813,6.0,6,,,,,,
,,,,,32828,15.0,15,,,,,,
,,,,,32834,6.0,6,,,,,,
,,,,,32839,5.0,5,,,,,,
,,,,,32842,3.0,3,,,,,,
,,,,,32845,3.0,3,,,,,,
,,,,,32859,14.0,14,,,,,,
,,,,,32877,18.0,18,,,,,,
,,,,,32881,4.0,4,,,,,,
,,,,,32886,5.0,5,,,,,,
,,,,,32900,14.0,14,,,,,,
,,,,,32908,8.0,8,,,,,,
,,,,,32913,5.0,5,,,,,,
,,,,,32920,7.0,7,,,,,,
,,,,,32924,4.0,4,,,,,,
,,,,,32939,15.0,15,,,,,,
,,,,,32942,3.0,3,,,,,,
,,,,,32947,5.0,5,,,,,,
