Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,113000,,,2.555100917816162,29.657638549804688,29.21524429321289,181.71612548828125,0.8081875000000001,9.239572916666666e-05
,,,,,113235,280.0,1906,,,,,,
,,,,,113725,350.0,1962,,,,,,
,,,,,114000,,,79.37513732910156,29.75577163696289,32.58336639404297,1058.0679931640625,0.806125,9.22915625e-05
,,,,,114147,240.0,1698,,,,,,
,,,,,114609,220.0,1850,,,,,,
,,,,,115000,,,5.435626983642578,28.430866241455078,27.272319793701172,317.138916015625,0.8040625,9.218739583333333e-05
,,,,,115141,310.0,2146,,,,,,
,,,,,115588,290.0,1802,,,,,,
,,,,,116000,,,7.706430435180664,33.43158721923828,33.118019104003906,250.68240356445312,0.802,9.208322916666667e-05
,,,,,116270,510.0,2746,,,,,,
,,,,,116625,170.0,1442,,,,,,
,,,,,117000,,,9.059184074401855,32.74468231201172,33.798927307128906,461.33404541015625,0.7999375,9.19790625e-05
,,,,,117039,230.0,1682,,,,,,
,,,,,117524,320.0,1954,,,,,,
,,,,,117868,120.0,1394,,,,,,
,,,,,118000,,,5.0154500007629395,35.24351119995117,35.804813385009766,235.57652282714844,0.797875,9.187489583333334e-05
,,,,,118309,230.0,1762,,,,,,
,,,,,118796,230.0,1970,,,,,,
,,,,,119000,,,51.18537521362305,31.661996841430664,32.57855987548828,419.69390869140625,0.7958125,9.177072916666667e-05
,,,,,119223,300.0,1706,,,,,,
,,,,,119645,200.0,1714,,,,,,
324.0,64.99231,420.0,260.0,1764.4,120000,,,7.938908576965332,27.276363372802734,27.001890182495117,159.72264099121094,0.79375,9.16665625e-05
,,,,,120407,850.0,3058,,,,,,
,,,,,120917,230.0,2066,,,,,,
,,,,,121000,,,6.220948696136475,30.048175811767578,30.10718536376953,233.5416717529297,0.7916875,9.156239583333333e-05
,,,,,121426,270.0,2050,,,,,,
,,,,,121926,290.0,2010,,,,,,
,,,,,122000,,,14.402770042419434,32.46664810180664,32.6932373046875,343.2739562988281,0.789625,9.145822916666667e-05
,,,,,122459,300.0,2162,,,,,,
,,,,,123000,,,7.7114667892456055,35.709373474121094,36.53307342529297,365.8363037109375,0.7875625,9.13540625e-05
,,,,,123103,330.0,2594,,,,,,
,,,,,123544,200.0,1786,,,,,,
,,,,,124000,,,216.19189453125,31.107830047607422,35.27210998535156,1137.7139892578125,0.7855,9.124989583333334e-05
,,,,,124011,280.0,1874,,,,,,
,,,,,124484,280.0,1906,,,,,,
,,,,,124994,230.0,2050,,,,,,
,,,,,125000,,,3.2419278621673584,33.299774169921875,34.193092346191406,310.29876708984375,0.7834375,9.114572916666667e-05
,,,,,125504,350.0,2050,,,,,,
,,,,,125967,220.0,1874,,,,,,
,,,,,126000,,,10.171073913574219,34.97662353515625,34.31346893310547,317.0901794433594,0.781375,9.10415625e-05
,,,,,126417,310.0,1802,,,,,,
,,,,,126932,340.0,2066,,,,,,
,,,,,127000,,,5.115658283233643,29.011289596557617,30.020381927490234,323.84857177734375,0.7793125,9.093739583333334e-05
,,,,,127363,210.0,1738,,,,,,
,,,,,127868,220.0,2042,,,,,,
,,,,,128000,,,7.954404830932617,38.6973876953125,37.59381866455078,346.8913879394531,0.77725,9.083322916666667e-05
,,,,,128295,160.0,1722,,,,,,
,,,,,128668,220.0,1506,,,,,,
,,,,,129000,,,146.27496337890625,36.88247299194336,38.76987075805664,743.2208251953125,0.7751875,9.072906250000001e-05
,,,,,129407,660.0,2962,,,,,,
,,,,,129902,260.0,2002,,,,,,
440.0,68.99275,570.0,340.0,2431.6,130000,,,3.6176013946533203,28.976200103759766,28.652101516723633,149.1423797607422,0.7731250000000001,9.062489583333333e-05
,,,,,130252,150.0,1426,,,,,,
,,,,,130704,280.0,1810,,,,,,
,,,,,131000,,,5.567601203918457,38.09650421142578,37.57868957519531,259.48577880859375,0.7710625,9.052072916666667e-05
,,,,,131465,610.0,3058,,,,,,
,,,,,131965,320.0,2002,,,,,,
,,,,,132000,,,5.782076835632324,35.48163604736328,34.265663146972656,420.8465576171875,0.769,9.04165625e-05
,,,,,132647,530.0,2738,,,,,,
,,,,,133000,,,4.152867317199707,33.69625473022461,32.284088134765625,405.8063659667969,0.7669375,9.031239583333334e-05
,,,,,133093,240.0,1802,,,,,,
,,,,,133580,370.0,1970,,,,,,
,,,,,134000,,,4.571565628051758,37.121368408203125,36.815696716308594,153.35104370117188,0.764875,9.020822916666667e-05
,,,,,134072,310.0,1986,,,,,,
,,,,,134612,310.0,2186,,,,,,
,,,,,135000,,,11.352319717407227,42.02187728881836,41.551300048828125,299.8470764160156,0.7628125,9.010406250000001e-05
,,,,,135242,390.0,2538,,,,,,
,,,,,135796,510.0,2234,,,,,,
,,,,,136000,,,3.6969268321990967,29.00388526916504,28.313674926757812,275.3235778808594,0.76075,8.999989583333334e-05
,,,,,136306,310.0,2042,,,,,,
,,,,,136747,260.0,1762,,,,,,
,,,,,137000,,,86.78762817382812,37.15998840332031,38.50347900390625,523.0081176757812,0.7586875,8.989572916666668e-05
,,,,,137244,280.0,2002,,,,,,
,,,,,138000,,,2.954098701477051,36.79353332519531,36.77924346923828,151.33917236328125,0.756625,8.979156250000001e-05
,,,,,138004,640.0,3042,,,,,,
,,,,,138525,340.0,2106,,,,,,
,,,,,138882,130.0,1450,,,,,,
