Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,52103,-85.91029,104,,,,,,
,,,,,52232,-43.342064,129,,,,,,
,,,,,52351,-98.870445,119,,,,,,
,,,,,52417,-65.19172,66,,,,,,
,,,,,52514,-60.903915,97,,,,,,
,,,,,52586,-60.53292,72,,,,,,
,,,,,52698,-72.652695,112,,,,,,
,,,,,52776,-65.11237,78,,,,,,
,,,,,52859,-74.571205,83,,,,,,
,,,,,52958,-48.47707,99,,,,,,
,,,,,53000,,,18.57548713684082,10.038228988647461,9.859128952026367,60.16721725463867,0.6819999999999999,0.003
,,,,,53057,-60.002426,99,,,,,,
,,,,,53168,-79.964584,111,,,,,,
,,,,,53268,-111.234566,100,,,,,,
,,,,,53357,-88.419754,89,,,,,,
,,,,,53447,-84.492004,90,,,,,,
,,,,,53525,-66.36372,78,,,,,,
,,,,,53595,-103.08908,70,,,,,,
,,,,,53703,-117.67834,108,,,,,,
,,,,,53808,-60.593178,105,,,,,,
,,,,,53917,-51.959133,109,,,,,,
,,,,,54000,,,9.61198902130127,13.104772567749023,12.919916152954102,45.26493835449219,0.6759999999999999,0.003
,,,,,54027,-90.75717,110,,,,,,
,,,,,54141,-106.44846,114,,,,,,
,,,,,54233,-71.35232,92,,,,,,
,,,,,54323,-68.406,90,,,,,,
,,,,,54399,-67.59513,76,,,,,,
,,,,,54491,-101.37486,92,,,,,,
,,,,,54570,-43.472103,79,,,,,,
,,,,,54698,-13.817085,128,,,,,,
,,,,,54812,-96.031364,114,,,,,,
,,,,,54906,-115.52002,94,,,,,,
,,,,,55000,,,32.252281188964844,11.088261604309082,9.857108116149902,88.55455780029297,0.67,0.003
,,,,,55014,-171.77974,108,,,,,,
,,,,,55125,-51.32622,111,,,,,,
,,,,,55195,-38.498554,70,,,,,,
,,,,,55300,-89.999695,105,,,,,,
,,,,,55368,-54.97932,68,,,,,,
,,,,,55525,-0.561821,157,,,,,,
,,,,,55666,-136.95639,141,,,,,,
,,,,,55778,-24.964706,112,,,,,,
,,,,,55849,-60.75845,71,,,,,,
,,,,,55945,-100.06507,96,,,,,,
,,,,,56000,,,14.033252716064453,7.58698844909668,7.775360107421875,44.901031494140625,0.6639999999999999,0.003
,,,,,56022,-100.688576,77,,,,,,
,,,,,56105,-71.01446,83,,,,,,
,,,,,56174,-49.954674,69,,,,,,
,,,,,56274,-94.07089,100,,,,,,
,,,,,56362,-49.934628,88,,,,,,
,,,,,56434,-91.03362,72,,,,,,
,,,,,56496,-128.18854,62,,,,,,
,,,,,56560,-85.833664,64,,,,,,
,,,,,56681,-82.24408,121,,,,,,
,,,,,56791,-91.37476,110,,,,,,
,,,,,56863,-67.456764,72,,,,,,
,,,,,56986,-49.36373,123,,,,,,
,,,,,57000,,,95.81060791015625,28.398052215576172,27.401931762695312,93.95542907714844,0.6579999999999999,0.003
,,,,,57083,-51.644917,97,,,,,,
,,,,,57178,-43.573936,95,,,,,,
,,,,,57301,-125.057236,123,,,,,,
,,,,,57399,-81.264366,98,,,,,,
,,,,,57494,-56.1566,95,,,,,,
,,,,,57589,-59.407387,95,,,,,,
,,,,,57681,-3.9372864,92,,,,,,
,,,,,57751,-22.459068,70,,,,,,
,,,,,57821,-67.87294,70,,,,,,
,,,,,57939,-113.362045,118,,,,,,
,,,,,58000,,,11.086810111999512,13.824682235717773,13.790078163146973,46.519859313964844,0.652,0.003
,,,,,58029,-74.75244,90,,,,,,
,,,,,58142,-38.994675,113,,,,,,
,,,,,58280,-72.89852,138,,,,,,
,,,,,58372,-41.754482,92,,,,,,
,,,,,58461,-134.18475,89,,,,,,
,,,,,58546,-24.421791,85,,,,,,
,,,,,58624,-48.45116,78,,,,,,
,,,,,58699,-33.328964,75,,,,,,
,,,,,58804,-49.0593,105,,,,,,
,,,,,58891,-53.415173,87,,,,,,
,,,,,58974,13.019875,83,,,,,,
,,,,,59000,,,13.352517127990723,9.39521312713623,9.122267723083496,61.07889938354492,0.646,0.003
,,,,,59052,-28.152779,78,,,,,,
,,,,,59135,-2.7473373,83,,,,,,
,,,,,59228,-20.866867,93,,,,,,
,,,,,59344,-104.009346,116,,,,,,
,,,,,59430,-2.1615143,86,,,,,,
,,,,,59539,-52.88485,109,,,,,,
,,,,,59609,-26.757225,70,,,,,,
,,,,,59721,-64.078094,112,,,,,,
,,,,,59862,-41.001366,141,,,,,,
,,,,,59965,-63.924515,103,,,,,,
-930.4129,455.14227,-175.77403,-1954.9296,359.4,60000,,,9.043450355529785,16.101665496826172,15.77688980102539,41.16242599487305,0.6399999999999999,0.003
,,,,,60067,-69.9131,102,,,,,,
,,,,,60135,-28.872444,68,,,,,,
,,,,,60207,-57.957523,72,,,,,,
,,,,,60299,-24.090714,92,,,,,,
,,,,,60398,-40.372143,99,,,,,,
,,,,,60497,-257.55023,99,,,,,,
,,,,,60619,-64.40181,122,,,,,,
,,,,,60731,-83.44922,112,,,,,,
,,,,,60827,-116.977615,96,,,,,,
,,,,,60921,-63.12264,94,,,,,,
,,,,,61000,,,8.836143493652344,19.361133575439453,19.116636276245117,40.7974853515625,0.634,0.003
,,,,,61069,-119.6337,148,,,,,,
,,,,,61142,-55.154686,73,,,,,,
,,,,,61253,-29.9572,111,,,,,,
,,,,,61332,-94.50366,79,,,,,,
,,,,,61470,-52.706593,138,,,,,,
,,,,,61570,-100.06195,100,,,,,,
,,,,,61662,-41.336433,92,,,,,,
,,,,,61741,-69.597534,79,,,,,,
,,,,,61872,-120.93781,131,,,,,,
,,,,,61958,-48.427116,86,,,,,,
,,,,,62000,,,10.801750183105469,32.292137145996094,31.866680145263672,53.12409973144531,0.628,0.003
,,,,,62068,-23.708595,110,,,,,,
,,,,,62152,-23.506699,84,,,,,,
,,,,,62256,-42.02227,104,,,,,,
,,,,,62356,-22.22213,100,,,,,,
,,,,,62468,-47.27219,112,,,,,,
,,,,,62564,-50.2035,96,,,,,,
,,,,,62645,-62.868713,81,,,,,,
,,,,,62744,-44.762264,99,,,,,,
,,,,,62879,-85.9748,135,,,,,,
,,,,,63000,,,23.393522262573242,25.35720443725586,25.113914489746094,78.47027587890625,0.622,0.003
,,,,,63008,-46.54436,129,,,,,,
,,,,,63165,-10.88575,157,,,,,,
,,,,,63263,-47.258392,98,,,,,,
,,,,,63330,-68.61645,67,,,,,,
,,,,,63409,-26.75644,79,,,,,,
,,,,,63542,-40.99546,133,,,,,,
,,,,,63612,-119.2027,70,,,,,,
,,,,,63736,-52.671925,124,,,,,,
,,,,,63991,-282.98785,255,,,,,,
,,,,,64000,,,40.02217102050781,21.961809158325195,20.770280838012695,191.6402130126953,0.616,0.003
,,,,,64084,-80.59163,93,,,,,,
,,,,,64196,-58.377537,112,,,,,,
,,,,,64324,-79.0854,128,,,,,,
,,,,,64438,-43.31703,114,,,,,,
,,,,,64560,-120.450134,122,,,,,,
,,,,,64677,-69.89301,117,,,,,,
,,,,,64787,-57.10886,110,,,,,,
,,,,,64890,-49.496624,103,,,,,,
,,,,,64992,-193.5236,102,,,,,,
,,,,,65000,,,11.478841781616211,27.359745025634766,27.009929656982422,38.388458251953125,0.61,0.003
,,,,,65067,-71.50634,75,,,,,,
,,,,,65175,-104.763596,108,,,,,,
,,,,,65313,-49.72227,138,,,,,,
,,,,,65438,-56.597225,125,,,,,,
,,,,,65521,-20.67907,83,,,,,,
,,,,,65586,-72.01035,65,,,,,,
,,,,,65709,3.8858566,123,,,,,,
,,,,,65846,-0.29366302,137,,,,,,
,,,,,65948,-90.03554,102,,,,,,
,,,,,66000,,,13.271167755126953,25.838462829589844,26.344451904296875,58.56022262573242,0.604,0.003
,,,,,66066,-21.864151,118,,,,,,
,,,,,66176,-71.9087,110,,,,,,
,,,,,66306,-56.23177,130,,,,,,
,,,,,66384,-61.50767,78,,,,,,
,,,,,66483,-43.942673,99,,,,,,
,,,,,66588,-47.75329,105,,,,,,
,,,,,66674,-44.797005,86,,,,,,
,,,,,66748,-22.507195,74,,,,,,
,,,,,66840,-3.8677597,92,,,,,,
,,,,,66965,-178.51443,125,,,,,,
,,,,,67000,,,8.297304153442383,29.79202651977539,29.764467239379883,39.65400695800781,0.598,0.003
,,,,,67054,30.734207,89,,,,,,
,,,,,67120,-61.01082,66,,,,,,
,,,,,67201,-34.80842,81,,,,,,
,,,,,67299,-114.63039,98,,,,,,
,,,,,67417,-61.01866,118,,,,,,
,,,,,67508,-26.924713,91,,,,,,
,,,,,67626,-76.44897,118,,,,,,
,,,,,67740,-88.24847,114,,,,,,
,,,,,67821,-16.863205,81,,,,,,
,,,,,67926,-29.159798,105,,,,,,
,,,,,68000,,,276.9172668457031,28.57778549194336,31.190349578857422,451.17388916015625,0.5920000000000001,0.003
,,,,,68060,-35.566933,134,,,,,,
,,,,,68130,-131.30695,70,,,,,,
,,,,,68204,-14.865776,74,,,,,,
,,,,,68341,-21.567764,137,,,,,,
,,,,,68417,-44.917976,76,,,,,,
,,,,,68508,-68.90235,91,,,,,,
,,,,,68620,-34.27623,112,,,,,,
,,,,,68754,-83.91802,134,,,,,,
,,,,,68847,-60.645,93,,,,,,
,,,,,68960,-49.185005,113,,,,,,
,,,,,69000,,,5.8657307624816895,31.303424835205078,31.03374481201172,33.291255950927734,0.586,0.003
,,,,,69053,-63.700027,93,,,,,,
,,,,,69147,-80.505356,94,,,,,,
,,,,,69223,-88.555305,76,,,,,,
,,,,,69301,-69.68324,78,,,,,,
,,,,,69392,-85.855354,91,,,,,,
,,,,,69507,-52.70638,115,,,,,,
,,,,,69837,-184.04443,330,,,,,,
,,,,,69964,-32.905197,127,,,,,,
-367.82144,224.61513,-104.249954,-660.4771,193.1,70000,,,20.1835994720459,18.29766082763672,19.268041610717773,81.89322662353516,0.58,0.003
,,,,,70103,-31.12017,139,,,,,,
,,,,,70202,-40.902325,99,,,,,,
,,,,,70270,-58.843063,68,,,,,,
,,,,,70390,-70.31264,120,,,,,,
,,,,,70501,-25.67096,111,,,,,,
,,,,,70596,-88.98287,95,,,,,,
,,,,,70719,-40.948875,123,,,,,,
,,,,,70850,-75.58455,131,,,,,,
,,,,,71000,,,11.01849365234375,26.624343872070312,26.108457565307617,44.49142837524414,0.5740000000000001,0.003
,,,,,71012,-69.4816,162,,,,,,
,,,,,71136,-9.014709,124,,,,,,
,,,,,71219,-18.37082,83,,,,,,
,,,,,71312,-26.790276,93,,,,,,
,,,,,71412,-73.98802,100,,,,,,
,,,,,71508,11.345757,96,,,,,,
,,,,,71639,19.627808,131,,,,,,
,,,,,71773,-4.543457,134,,,,,,
,,,,,71863,-55.585117,90,,,,,,
,,,,,71976,10.149963,113,,,,,,
,,,,,72000,,,8.717717170715332,17.708993911743164,17.828903198242188,56.83545684814453,0.5680000000000001,0.003
,,,,,72107,-2.8412323,131,,,,,,
,,,,,72203,-82.805405,96,,,,,,
,,,,,72279,-35.25891,76,,,,,,
,,,,,72381,-34.246437,102,,,,,,
,,,,,72469,-32.257874,88,,,,,,
,,,,,72623,-218.74474,154,,,,,,
,,,,,72756,-30.522896,133,,,,,,
,,,,,72894,-5.719208,138,,,,,,
,,,,,72990,-67.01509,96,,,,,,
,,,,,73000,,,23.084821701049805,24.73885726928711,24.530031204223633,84.9640884399414,0.5619999999999999,0.003
,,,,,73068,-122.08325,78,,,,,,
,,,,,73166,-52.75299,98,,,,,,
,,,,,73289,-60.779556,123,,,,,,
,,,,,73396,-97.91392,107,,,,,,
,,,,,73509,-111.44192,113,,,,,,
,,,,,73599,-36.00186,90,,,,,,
,,,,,73677,-27.16481,78,,,,,,
,,,,,73808,-43.998688,131,,,,,,
,,,,,73885,-5.0876083,77,,,,,,
,,,,,73972,-95.05837,87,,,,,,
,,,,,74000,,,38.117435455322266,22.419750213623047,23.08684539794922,80.06626892089844,0.556,0.003
,,,,,74080,-51.82365,108,,,,,,
,,,,,74166,-85.22275,86,,,,,,
,,,,,74292,-28.15799,126,,,,,,
,,,,,74422,-36.417465,130,,,,,,
,,,,,74511,-18.405777,89,,,,,,
,,,,,74602,-63.61887,91,,,,,,
,,,,,74719,-57.44603,117,,,,,,
,,,,,74790,-45.273376,71,,,,,,
,,,,,74908,-61.43424,118,,,,,,
,,,,,75000,,,6.888116836547852,33.56202697753906,33.757469177246094,39.56743621826172,0.55,0.003
,,,,,75004,-25.676971,96,,,,,,
,,,,,75118,-30.135384,114,,,,,,
,,,,,75208,-30.043686,90,,,,,,
,,,,,75334,30.565582,126,,,,,,
,,,,,75475,50.605118,141,,,,,,
,,,,,75600,-47.538677,125,,,,,,
,,,,,75846,-111.04046,246,,,,,,
,,,,,75949,-61.916176,103,,,,,,
,,,,,76000,,,16.628345489501953,31.927228927612305,31.82196044921875,60.454978942871094,0.5439999999999999,0.003
,,,,,76076,-20.888756,127,,,,,,
,,,,,76201,-35.735092,125,,,,,,
,,,,,76325,-9.836456,124,,,,,,
,,,,,76396,-53.880417,71,,,,,,
,,,,,76534,-17.800743,138,,,,,,
,,,,,76617,-17.487846,83,,,,,,
,,,,,76680,-81.30034,63,,,,,,
,,,,,76777,-44.908802,97,,,,,,
,,,,,76880,-110.92609,103,,,,,,
,,,,,76999,-47.47273,119,,,,,,
,,,,,77000,,,18.86247444152832,34.26156234741211,34.01910400390625,83.22422790527344,0.538,0.003
,,,,,77108,-4.76091,109,,,,,,
,,,,,77205,-72.64247,97,,,,,,
,,,,,77303,-28.281425,98,,,,,,
,,,,,77387,-16.843384,84,,,,,,
,,,,,77475,-62.544064,88,,,,,,
,,,,,77609,-13.916206,134,,,,,,
,,,,,77711,-54.189228,102,,,,,,
,,,,,77799,-108.36166,88,,,,,,
,,,,,77906,17.325119,107,,,,,,
,,,,,78000,,,95.69225311279297,37.234214782714844,36.03614807128906,103.82048034667969,0.532,0.003
,,,,,78016,-57.523804,110,,,,,,
,,,,,78138,-21.820427,122,,,,,,
,,,,,78280,-49.21908,142,,,,,,
,,,,,78351,-38.519943,71,,,,,,
,,,,,78446,-39.672928,95,,,,,,
,,,,,78559,-71.645004,113,,,,,,
,,,,,78637,-41.45731,78,,,,,,
,,,,,78751,-24.647026,114,,,,,,
,,,,,78882,-54.23002,131,,,,,,
,,,,,78948,-17.83603,66,,,,,,
,,,,,79000,,,366.5419006347656,43.504661560058594,47.989749908447266,239.29750061035156,0.526,0.003
,,,,,79071,-6.9440155,123,,,,,,
,,,,,79162,14.0566025,91,,,,,,
,,,,,79300,0.7480774,138,,,,,,
,,,,,79412,-46.898476,112,,,,,,
,,,,,79519,-42.30401,107,,,,,,
,,,,,79686,-52.68479,167,,,,,,
,,,,,79763,-51.498066,77,,,,,,
,,,,,79868,-27.468613,105,,,,,,
,,,,,79952,14.182083,84,,,,,,
-246.11299,125.63833,-111.70861,-472.439,544.2,80000,,,12.664243698120117,37.97736740112305,38.22091293334961,58.60099792480469,0.52,0.003
,,,,,80076,-13.495697,124,,,,,,
,,,,,80180,-50.46647,104,,,,,,
,,,,,80279,-11.213181,99,,,,,,
,,,,,80381,-73.339615,102,,,,,,
,,,,,80499,-75.43981,118,,,,,,
,,,,,80657,-88.212006,158,,,,,,
,,,,,80775,3.6065598,118,,,,,,
,,,,,80903,-79.563866,128,,,,,,
,,,,,80988,-1.6111755,85,,,,,,
,,,,,81000,,,21.59290885925293,31.064044952392578,31.83254623413086,78.9156723022461,0.514,0.003
,,,,,81076,-19.593147,88,,,,,,
,,,,,81187,-51.8778,111,,,,,,
,,,,,81299,-17.863945,112,,,,,,
,,,,,81409,-110.55984,110,,,,,,
,,,,,81513,-19.68457,104,,,,,,
,,,,,81596,2.834755,83,,,,,,
,,,,,81696,-153.47423,100,,,,,,
,,,,,81782,-23.200775,86,,,,,,
,,,,,81909,-6.9676437,127,,,,,,
,,,,,81975,-49.948826,66,,,,,,
,,,,,82000,,,45.82504653930664,22.68284034729004,23.052207946777344,82.9656982421875,0.508,0.003
,,,,,82090,-41.073437,115,,,,,,
,,,,,82194,-95.050446,104,,,,,,
,,,,,82287,-19.292221,93,,,,,,
,,,,,82416,-22.99736,129,,,,,,
,,,,,82542,-89.1661,126,,,,,,
,,,,,82767,-181.54742,225,,,,,,
,,,,,82878,-82.75853,111,,,,,,
,,,,,82982,-61.73746,104,,,,,,
,,,,,83000,,,23.081327438354492,21.63896942138672,22.59072494506836,70.39644622802734,0.502,0.003
,,,,,83090,-72.4413,108,,,,,,
,,,,,83221,-39.51135,131,,,,,,
,,,,,83315,-41.079147,94,,,,,,
,,,,,83392,-18.458122,77,,,,,,
,,,,,83504,-35.317245,112,,,,,,
,,,,,83615,-25.445473,111,,,,,,
,,,,,83693,-10.220345,78,,,,,,
,,,,,83780,-34.47885,87,,,,,,
,,,,,83950,43.13797,170,,,,,,
,,,,,84000,,,16.06068992614746,29.383811950683594,29.841035842895508,69.89173126220703,0.4959999999999999,0.003
,,,,,84188,-234.38734,238,,,,,,
,,,,,84292,-49.395462,104,,,,,,
,,,,,84797,-167.61304,505,,,,,,
,,,,,84880,-2.834076,83,,,,,,
,,,,,84983,-72.66368,103,,,,,,
,,,,,85000,,,117.22222137451172,24.527326583862305,26.410892486572266,76.8691177368164,0.49,0.003
,,,,,85077,5.398346,94,,,,,,
,,,,,85230,-132.82452,153,,,,,,
,,,,,85345,-23.677055,115,,,,,,
,,,,,85430,-33.64949,85,,,,,,
,,,,,85583,-109.991356,153,,,,,,
,,,,,85696,-60.478252,113,,,,,,
,,,,,85784,-61.554043,88,,,,,,
,,,,,85878,-45.26021,94,,,,,,
,,,,,85999,-33.91462,121,,,,,,
,,,,,86000,,,296.63397216796875,43.91403579711914,40.631126403808594,277.35089111328125,0.484,0.003
,,,,,86113,-12.78569,114,,,,,,
,,,,,86206,21.143097,93,,,,,,
,,,,,86545,-209.65762,339,,,,,,
,,,,,86627,-23.314049,82,,,,,,
,,,,,86758,18.868866,131,,,,,,
,,,,,86877,2.5359192,119,,,,,,
,,,,,87000,,,14.523347854614258,43.80249786376953,44.621124267578125,63.365962982177734,0.478,0.003
,,,,,87010,14.299927,133,,,,,,
,,,,,87125,-15.791748,115,,,,,,
,,,,,87263,14.086487,138,,,,,,
,,,,,88000,,,22.64668846130371,40.1053581237793,40.09919738769531,44.054832458496094,0.472,0.003
,,,,,88198,-419.7116,935,,,,,,
,,,,,88651,-228.0261,453,,,,,,
,,,,,89000,,,51.62572479248047,36.574302673339844,35.8885383605957,137.49374389648438,0.46599999999999997,0.003
,,,,,89013,-110.39011,362,,,,,,
,,,,,89108,33.79962,95,,,,,,
,,,,,89194,-33.091568,86,,,,,,
,,,,,89274,-52.320847,80,,,,,,
,,,,,89374,-63.0559,100,,,,,,
,,,,,89495,6.046776,121,,,,,,
,,,,,89637,-101.730225,142,,,,,,
,,,,,89742,-46.948296,105,,,,,,
,,,,,89838,9.159805,96,,,,,,
,,,,,89932,-13.548935,94,,,,,,
-261.49274,211.9308,-80.47319,-828.30273,453.1,90000,,,45.00658416748047,45.975765228271484,44.30868148803711,102.97818756103516,0.45999999999999996,0.003
,,,,,90024,-40.75083,92,,,,,,
,,,,,90856,-361.45023,832,,,,,,
,,,,,90965,-59.56064,109,,,,,,
,,,,,91000,,,25.58126449584961,26.528459548950195,26.01025390625,73.49221801757812,0.45399999999999996,0.003
,,,,,91059,-14.929413,94,,,,,,
,,,,,91707,-47.27693,648,,,,,,
,,,,,91959,-229.44579,252,,,,,,
,,,,,92000,,,15.748332977294922,49.25979232788086,48.49323272705078,49.162109375,0.44800000000000006,0.003
,,,,,92209,-306.81906,250,,,,,,
,,,,,92534,-208.5065,325,,,,,,
,,,,,92638,-42.111534,104,,,,,,
,,,,,92719,-78.37551,81,,,,,,
,,,,,92837,-86.17962,118,,,,,,
,,,,,92954,-88.88775,117,,,,,,
,,,,,93000,,,11.63886833190918,45.44202423095703,45.82441711425781,47.59010314941406,0.44199999999999995,0.003
,,,,,93043,-22.10141,89,,,,,,
,,,,,93141,4.0603943,98,,,,,,
,,,,,94000,,,11.868379592895508,47.875633239746094,47.53837966918945,54.52566909790039,0.43599999999999994,0.003
,,,,,94141,-31.589922,1000,,,,,,
,,,,,94239,-67.93123,98,,,,,,
,,,,,95000,,,20.613096237182617,48.06696319580078,49.611690521240234,142.81637573242188,0.43000000000000005,0.003
,,,,,95239,-30.642761,1000,,,,,,
,,,,,95525,-214.24991,286,,,,,,
,,,,,96000,,,22.96364974975586,37.23758316040039,36.97172164916992,79.31692504882812,0.42399999999999993,0.003
,,,,,96525,-22.509865,1000,,,,,,
,,,,,96670,-51.378498,145,,,,,,
,,,,,96759,-63.467194,89,,,,,,
,,,,,96855,-44.44574,96,,,,,,
,,,,,96977,-12.369621,122,,,,,,
,,,,,97000,,,20.284774780273438,56.160987854003906,56.23997116088867,85.3627700805664,0.41800000000000004,0.003
,,,,,97095,-6.668564,118,,,,,,
,,,,,97209,-33.60647,114,,,,,,
,,,,,97322,-150.75644,113,,,,,,
,,,,,97443,-44.568027,121,,,,,,
,,,,,97535,-27.560242,92,,,,,,
,,,,,97899,11.586716,364,,,,,,
,,,,,97999,29.497696,100,,,,,,
,,,,,98000,,,33.386070251464844,47.908512115478516,48.506439208984375,85.42328643798828,0.41200000000000003,0.003
,,,,,98730,-76.876816,731,,,,,,
,,,,,98851,-36.00533,121,,,,,,
,,,,,99000,,,20.038427352905273,49.55129623413086,49.36109161376953,65.02503204345703,0.4059999999999999,0.003
,,,,,99665,-326.24625,814,,,,,,
,,,,,99791,-17.278198,126,,,,,,
,,,,,99917,-87.76373,126,,,,,,
-284.30756,159.25208,-132.62355,-611.4396,587.4,100000,,,21.210073471069336,46.204444885253906,46.51634216308594,69.63612365722656,0.4,0.003
,,,,,100917,58.55734,1000,,,,,,
,,,,,101000,,,17.998653411865234,49.72172164916992,48.712982177734375,61.79755401611328,0.394,0.003
,,,,,101049,29.487228,132,,,,,,
,,,,,101567,-111.308075,518,,,,,,
,,,,,101741,15.025749,174,,,,,,
,,,,,101886,55.85663,145,,,,,,
,,,,,102000,,,20.63956069946289,65.60664367675781,66.01931762695312,67.38964080810547,0.3879999999999999,0.003
,,,,,102005,8.612503,119,,,,,,
,,,,,102685,-80.37782,680,,,,,,
,,,,,102763,-33.846535,78,,,,,,
,,,,,102839,-52.709133,76,,,,,,
,,,,,102960,-19.731339,121,,,,,,
,,,,,103000,,,18.565338134765625,46.081214904785156,45.64030456542969,60.336822509765625,0.382,0.003
,,,,,103090,-24.943527,130,,,,,,
,,,,,103211,-24.9236,121,,,,,,
,,,,,103339,-24.557686,128,,,,,,
,,,,,103457,-17.31488,118,,,,,,
,,,,,103573,-33.768646,116,,,,,,
,,,,,104000,,,20.864503860473633,45.45563507080078,43.95663833618164,102.95374298095703,0.376,0.003
,,,,,104573,-65.22219,1000,,,,,,
,,,,,104686,-53.12977,113,,,,,,
,,,,,104998,-3.0811768,312,,,,,,
,,,,,105000,,,59.75603485107422,48.903533935546875,49.32843780517578,184.95565795898438,0.37,0.003
,,,,,105358,-79.96763,360,,,,,,
,,,,,105479,-4.718033,121,,,,,,
,,,,,106000,,,65.65646362304688,60.144718170166016,59.825408935546875,133.90731811523438,0.364,0.003
,,,,,106033,-194.57147,554,,,,,,
,,,,,106115,-7.525429,82,,,,,,
,,,,,106245,-58.466774,130,,,,,,
,,,,,107000,,,29.749011993408203,53.06139373779297,53.28165817260742,72.22745513916016,0.358,0.003
,,,,,107245,20.466906,1000,,,,,,
,,,,,108000,,,37.67332077026367,56.01894760131836,54.990352630615234,81.99691772460938,0.352,0.003
,,,,,108245,-42.285084,1000,,,,,,
,,,,,108398,54.153748,153,,,,,,
,,,,,108636,-234.55229,238,,,,,,
,,,,,109000,,,27.930978775024414,45.570011138916016,44.91505432128906,71.13094329833984,0.346,0.003
,,,,,109411,-102.52939,775,,,,,,
,,,,,109545,56.403625,134,,,,,,
,,,,,109679,8.526543,134,,,,,,
-62.032593,108.514336,186.7288,-235.35648,653.2,110000,,,15.721259117126465,59.410308837890625,60.03690719604492,62.06321334838867,0.3400000000000001,0.003
,,,,,110131,-165.2377,452,,,,,,
,,,,,110422,-124.21979,291,,,,,,
,,,,,111000,,,16.688167572021484,59.70722198486328,59.942626953125,57.15896224975586,0.33399999999999996,0.003
,,,,,111422,54.057327,1000,,,,,,
,,,,,112000,,,17.098480224609375,61.86407470703125,61.61676788330078,62.02113723754883,0.32799999999999996,0.003
,,,,,112422,-1.2272029,1000,,,,,,
,,,,,112523,-6.080078,101,,,,,,
,,,,,113000,,,35.04698944091797,60.51765441894531,59.97539138793945,95.94270324707031,0.32200000000000006,0.003
,,,,,113523,89.81813,1000,,,,,,
,,,,,113657,19.224182,134,,,,,,
,,,,,113790,-72.25806,133,,,,,,
,,,,,114000,,,40.091556549072266,66.48628234863281,66.80572509765625,79.7779769897461,0.31599999999999995,0.003
,,,,,114790,26.841833,1000,,,,,,
,,,,,114892,-26.618637,102,,,,,,
,,,,,115000,,,35.36838912963867,74.46426391601562,73.16712951660156,85.91065216064453,0.30999999999999994,0.003
,,,,,115010,-82.02244,118,,,,,,
,,,,,116000,,,29.18559455871582,69.77276611328125,69.84002685546875,82.57022094726562,0.30400000000000005,0.003
,,,,,116010,-16.067116,1000,,,,,,
,,,,,116118,-100.432556,108,,,,,,
,,,,,117000,,,145.95443725585938,57.27084732055664,57.567626953125,137.6754150390625,0.29799999999999993,0.003
,,,,,117118,97.69679,1000,,,,,,
,,,,,118000,,,38.39734649658203,60.98253631591797,59.54137420654297,96.59319305419922,0.29200000000000004,0.003
,,,,,118118,-19.072132,1000,,,,,,
,,,,,118535,-132.31796,417,,,,,,
,,,,,119000,,,101.36904907226562,67.04613494873047,69.346923828125,244.69378662109375,0.28600000000000003,0.003
,,,,,119535,-40.014824,1000,,,,,,
,,,,,119739,-56.22935,204,,,,,,
-83.66221,90.193184,0.31849766,-297.2094,944.0,120000,,,50.936363220214844,75.68385314941406,74.59959411621094,111.20458984375,0.2799999999999999,0.003
,,,,,120160,-232.91579,421,,,,,,
,,,,,121000,,,20.703018188476562,67.45470428466797,66.73275756835938,72.84004974365234,0.274,0.003
,,,,,121160,-19.082941,1000,,,,,,
,,,,,122000,,,10.635799407958984,70.01675415039062,70.99900817871094,58.29964065551758,0.268,0.003
,,,,,122160,-31.319378,1000,,,,,,
,,,,,122286,42.078003,126,,,,,,
,,,,,123000,,,34.75581741333008,70.17800903320312,69.79393005371094,69.29596710205078,0.262,0.003
,,,,,123286,-20.212564,1000,,,,,,
,,,,,124000,,,162.045654296875,71.12249755859375,72.97297668457031,283.1681213378906,0.256,0.003
,,,,,124286,48.91282,1000,,,,,,
,,,,,125000,,,27.887001037597656,71.37548828125,71.28601837158203,75.66124725341797,0.25,0.003
,,,,,125286,26.554192,1000,,,,,,
,,,,,126000,,,49.22146987915039,72.69686889648438,71.79421997070312,73.5280990600586,0.244,0.003
,,,,,126286,-13.499769,1000,,,,,,
,,,,,127000,,,99.26889038085938,73.22157287597656,74.57220458984375,192.6377410888672,0.238,0.003
,,,,,127286,39.482292,1000,,,,,,
,,,,,128000,,,223.08782958984375,70.43058013916016,70.39378356933594,161.73394775390625,0.23199999999999998,0.003
,,,,,128286,-87.941574,1000,,,,,,
,,,,,129000,,,46.90874099731445,79.16960144042969,80.148193359375,109.78106689453125,0.22599999999999998,0.003
,,,,,129286,-71.78266,1000,,,,,,
-41.68698,155.13881,234.22449,-266.1785,585.6,130000,,,13.044168472290039,75.87522888183594,74.84022521972656,49.405452728271484,0.21999999999999997,0.003
,,,,,130286,54.56453,1000,,,,,,
,,,,,131000,,,15.153786659240723,80.29796600341797,79.74000549316406,50.96582794189453,0.21399999999999997,0.003
,,,,,131286,58.788483,1000,,,,,,
